% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.465000000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.091501498e+04 +1.036851498e+04 +1.036851498e+04 +5.9671e-01 -3.8264e-02 +7.4769e-01 +1.6230e+00 -1.3415e-01 -1.3414e-01 +1.6792e+00 +8.6743e-01 -3.6947e-01 +6.4256e-01
3 0 +6.956514406e+03 +6.410014406e+03 +6.410014406e+03 +1.5656e+00 -1.2578e-01 +1.6753e-01 -1.3247e+00 -4.4438e-01 +2.1092e-01 -1.0510e+00 +4.7570e-01 -5.0064e-01 -1.9169e-01
9 0 +6.157488920e+03 +5.610988920e+03 +5.610988920e+03 -1.1967e-01 +4.5711e-01 +1.5779e+00 -4.1827e-01 -7.0849e-01 -4.0176e-01 +1.0154e+00 +4.2875e-01 -4.2976e-01 +6.1327e-01
18 0 +3.447284546e+03 +2.900784546e+03 +2.900784546e+03 -7.8951e-01 -7.1581e-01 +2.2898e-02 +4.4115e-01 +3.7669e-01 +9.2718e-01 +1.1300e-01 +1.5535e+00 -1.6466e-01 +2.8202e+00
24 0 +5.978157034e+02 +5.131570342e+01 +5.131570342e+01 -6.3037e-01 +3.1646e-01 +1.4557e-01 -5.5160e-01 +2.2439e+00 +7.3392e-01 -1.9251e+00 +2.8645e-01 -5.6179e-01 +9.5243e-01
51 0 +4.057127454e+01 -5.059287255e+02 -5.059287255e+02 -1.3119e+00 +5.4915e-01 +1.1030e-01 +5.8157e-01 +2.1577e+00 -3.4036e-01 -2.7143e-01 +9.6746e-01 -7.8651e-01 +1.8287e+00
107 0 +6.539888293e+00 -5.399601117e+02 -5.399601117e+02 -2.5300e+00 -6.4394e-01 +1.2156e+00 +2.1391e-01 +2.1314e+00 -2.4353e-01 -1.8511e+00 +1.6457e+00 -5.3613e-01 +2.0997e+00
215 0 +5.731247659e+00 -5.407687523e+02 -5.407687523e+02 -3.9154e-01 -1.2413e+00 +1.2998e+00 -2.9378e-01 +1.2811e+00 +1.3203e-01 -1.9757e+00 +1.9322e+00 -6.5355e-01 +2.2949e+00
257 0 +5.555393824e+00 -5.409446062e+02 -5.409446062e+02 +6.8110e-01 +2.3338e+00 +1.3687e+00 -1.0820e+00 +1.0843e+00 -1.6230e+00 -5.7354e-01 +2.3624e+00 -9.6405e-01 +9.1335e-01
293 0 +4.716227205e+00 -5.417837728e+02 -5.417837728e+02 +1.0133e+00 -2.6284e-02 +2.6038e-01 +5.9219e-01 +1.4545e+00 -9.4844e-01 -4.8137e-01 +1.6617e+00 -1.1848e+00 +2.3519e+00
357 0 +4.407030747e+00 -5.420929693e+02 -5.420929693e+02 -2.1620e-01 -1.1243e+00 +6.6205e-01 -1.9126e+00 +5.8966e-01 -4.5951e-01 -1.2723e+00 +1.4844e+00 -6.0247e-01 +1.4502e+00
366 0 +3.966179886e+00 -5.425338201e+02 -5.425338201e+02 -8.9729e-01 +4.5678e-01 +8.0395e-01 +2.8614e-02 +2.0765e+00 -7.1872e-01 -1.8857e+00 +1.8827e+00 -1.0582e+00 +1.9168e+00
424 0 +3.128828090e+00 -5.433711719e+02 -5.433711719e+02 -1.0667e-01 -1.3290e+00 +2.2367e+00 -2.0615e+00 +9.0382e-01 -3.9388e-01 -1.3515e+00 +2.1383e+00 -2.0472e+00 +2.0784e+00
614 0 +2.986169639e+00 -5.435138304e+02 -5.435138304e+02 -4.6015e-02 +1.6492e+00 +1.3321e+00 +2.8242e-01 +1.0421e+00 -1.2033e+00 -1.4411e+00 +2.2700e+00 -9.6879e-01 +1.2667e+00
937 0 +2.765705182e+00 -5.437342948e+02 -5.437342948e+02 -3.7167e-01 +2.4556e+00 +7.3142e-01 -2.6266e-02 +1.4608e+00 -1.3509e+00 -1.4302e+00 +2.2908e+00 -1.3960e+00 +1.9249e+00
