% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.620900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.853564154e+02 -2.767335846e+02 -2.767335846e+02 +5.9671e-01 -3.8264e-02 +7.4769e-01 +1.6230e+00 -1.3415e-01 -1.3414e-01 +1.6792e+00 +8.6743e-01 -3.6947e-01 +6.4256e-01
65 0 +1.745019154e+02 -2.875880846e+02 -2.875880846e+02 +9.1885e-01 -5.3918e-01 -8.9383e-01 +4.3776e-01 -7.2253e-01 +1.8224e+00 +8.2083e-01 +1.4610e+00 +3.5463e-01 -2.5337e-01
71 0 +1.684945990e+02 -2.935954010e+02 -2.935954010e+02 +1.8079e+00 +7.4760e-01 -2.8180e-01 +7.0016e-02 -7.5762e-01 +6.7788e-02 +7.1264e-01 +1.4306e+00 -4.8334e-01 -5.4522e-01
77 0 +1.459970154e+02 -3.160929846e+02 -3.160929846e+02 -2.9291e-01 +6.9295e-01 +1.0888e+00 -1.5954e-01 +1.1974e+00 +1.0662e+00 +1.1004e+00 +1.1402e+00 +1.7317e+00 +7.5661e-01
366 0 +1.198719545e+02 -3.422180455e+02 -3.422180455e+02 -1.7358e+00 +2.0065e+00 +7.3161e-01 -4.8258e-01 -2.5168e-02 +2.6838e+00 +2.4364e+00 +3.3822e+00 +9.7490e-01 -9.6772e-01
715 0 +1.142675766e+02 -3.478224234e+02 -3.478224234e+02 +1.7212e-01 +4.2239e+00 +7.2022e-01 -2.0654e+00 +2.5285e+00 +4.5076e+00 +2.4990e+00 +2.2157e+00 +1.3530e+00 +6.3631e-01
913 0 +1.034364071e+02 -3.586535929e+02 -3.586535929e+02 +2.3538e+00 +1.2946e+00 +8.6849e-01 +8.9936e-02 +2.5151e+00 +3.6794e+00 +2.1675e+00 +2.9987e+00 +1.0846e+00 -4.6111e-01
1171 0 +9.589677659e+01 -3.661932234e+02 -3.661932234e+02 +1.9008e-01 -2.8634e-01 +2.1749e+00 +1.8681e+00 +1.8357e+00 +2.9980e+00 +2.5237e+00 +4.4284e+00 +1.0684e+00 +4.1832e-01
1211 0 +8.374586064e+01 -3.783441394e+02 -3.783441394e+02 -6.9657e-01 +1.2923e+00 +2.2876e+00 +2.7488e+00 +2.0237e+00 +1.1329e+00 +1.9223e+00 +2.2573e+00 +1.4275e+00 -1.5776e-01
1770 0 +5.239361998e+01 -4.096963800e+02 -4.096963800e+02 +3.2471e-01 +5.7903e-01 +1.7054e+00 +1.3431e+00 +1.6842e+00 +2.2815e+00 +1.5549e+00 +3.4755e+00 +1.4133e+00 +6.8957e-02
2401 0 +4.535070476e+01 -4.167392952e+02 -4.167392952e+02 +1.4137e+00 +1.3908e+00 +1.4682e+00 +1.3224e+00 +1.1369e+00 +2.0193e+00 +2.0883e+00 +2.9917e+00 +1.4613e+00 -1.6151e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (7.766000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.660815261e+02 +1.043741526e+03 +1.043741526e+03 +5.9671e-01 -3.8264e-02 +7.4769e-01 +1.6230e+00 -1.3415e-01 -1.3414e-01 +1.6792e+00 +8.6743e-01 -3.6947e-01 +6.4256e-01
2 0 +3.267643722e+02 +4.044243722e+02 +4.044243722e+02 -3.6342e-01 -3.6573e-01 +3.4196e-01 -1.8133e+00 -1.6249e+00 -4.6229e-01 -9.1283e-01 +4.1425e-01 -8.0802e-01 -1.3123e+00
5 0 +3.023963309e+02 +3.800563309e+02 +3.800563309e+02 +8.3847e-01 +2.7137e-01 -1.5648e-02 -2.0110e-01 -1.3785e+00 -6.1984e-01 -3.6064e-01 +1.1571e+00 +4.4362e-01 -1.6630e+00
8 0 +2.159533632e+02 +2.936133632e+02 +2.936133632e+02 +4.6140e-01 +1.6380e+00 +6.4174e-02 +1.6646e+00 -2.5197e+00 +9.2190e-01 +1.8705e-01 -1.9901e-01 +1.9176e-01 -1.8876e+00
19 0 +1.949667295e+02 +2.726267295e+02 +2.726267295e+02 +7.2567e-01 -7.5716e-01 -9.7089e-01 +5.8247e-01 -1.2346e-01 +8.1400e-01 +5.7324e-01 +2.7171e-02 -7.4679e-01 -1.4148e+00
