% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.098800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.145701426e+06 +4.145491546e+06 +4.145491546e+06 +5.9671e-01 -3.8264e-02 +7.4769e-01 +1.6230e+00 -1.3415e-01 -1.3414e-01 +1.6792e+00 +8.6743e-01 -3.6947e-01 +6.4256e-01
6 0 +3.310226671e+06 +3.310016791e+06 +3.310016791e+06 +4.2408e-01 -2.8508e-01 -5.7692e-01 +7.1168e-01 +1.1310e+00 +1.0313e+00 -7.3922e-01 -2.0921e-01 +4.3126e-01 +1.0755e+00
18 0 +3.854675092e+05 +3.852576292e+05 +3.852576292e+05 -7.8951e-01 -7.1581e-01 +2.2898e-02 +4.4115e-01 +3.7669e-01 +9.2718e-01 +1.1300e-01 +1.5535e+00 -1.6466e-01 +2.8202e+00
57 0 +1.806910375e+05 +1.804811575e+05 +1.804811575e+05 -3.1977e-01 +8.3910e-01 -1.1139e+00 -1.9540e+00 +1.4008e+00 -2.6588e-01 -3.0412e-02 -5.0183e-01 -6.5899e-01 +2.3589e+00
75 0 +1.567374879e+05 +1.565276079e+05 +1.565276079e+05 +1.1283e+00 +1.8700e+00 -1.3680e+00 +1.4117e+00 +8.9851e-01 -1.3622e+00 +1.1149e+00 +2.4313e-01 -6.5684e-01 +2.3629e+00
107 0 +1.477564204e+05 +1.475465404e+05 +1.475465404e+05 -9.0813e-01 -2.0315e+00 -1.2615e+00 -3.1255e-01 +1.4073e+00 +7.6188e-01 +1.8424e+00 -4.0194e-01 -9.5535e-01 +2.9641e+00
156 0 +6.956226633e+04 +6.935238633e+04 +6.935238633e+04 +2.5748e+00 +1.6645e+00 -1.8138e+00 +4.4352e+00 +2.3363e-01 -1.1431e+00 +8.4480e-01 -4.1268e-01 -1.1124e+00 +2.6773e+00
306 0 +6.876226071e+04 +6.855238071e+04 +6.855238071e+04 -6.0288e-01 -7.1965e-01 -2.2067e+00 -3.4529e+00 +6.1754e-02 -3.4002e-01 +3.4375e+00 +7.5896e-01 -1.1967e+00 +2.5737e+00
351 0 +4.546042573e+04 +4.525054573e+04 +4.525054573e+04 +8.7701e-01 -2.7793e+00 -3.6015e+00 +1.6825e-01 +1.1338e+00 +5.6310e-01 +2.4560e+00 +7.1136e-01 -9.1087e-01 +2.5906e+00
421 0 +4.169206451e+04 +4.148218451e+04 +4.148218451e+04 +3.0318e+00 -8.0096e-01 -1.7326e+00 -1.8266e+00 +3.9456e-01 +7.8157e-01 +1.4256e+00 +4.9246e-02 -1.2152e+00 +2.4709e+00
506 0 +2.556079777e+04 +2.535091777e+04 +2.535091777e+04 -1.0008e+00 +1.3051e+00 -2.9490e+00 +1.0326e+00 -2.4987e-01 +1.7202e+00 +1.3269e+00 +2.5552e-01 -1.1179e+00 +2.6812e+00
658 0 +1.921767146e+04 +1.900779146e+04 +1.900779146e+04 +4.8925e-01 +2.4039e+00 -2.7479e+00 -1.1646e+00 +1.0691e+00 +1.4136e+00 +1.7397e+00 -3.7601e-01 -1.2680e+00 +2.6037e+00
765 0 +1.355702118e+04 +1.334714118e+04 +1.334714118e+04 +1.6134e-02 -8.2546e-01 -3.9623e-01 +9.5436e-01 -4.6175e-01 +2.2344e+00 +1.5379e+00 -9.8516e-02 -9.6772e-01 +2.6387e+00
814 0 +1.263982528e+04 +1.242994528e+04 +1.242994528e+04 +1.4857e+00 -2.7981e-01 -1.3918e+00 +7.3381e-01 -3.9282e-01 +1.5974e+00 +2.1472e+00 +4.4379e-02 -9.4538e-01 +2.6125e+00
827 0 +7.631420654e+03 +7.421540654e+03 +7.421540654e+03 +1.8425e-01 -6.2180e-01 -2.0504e+00 +1.3585e+00 +5.9026e-01 +1.3720e+00 +2.2815e+00 -1.2701e-01 -1.1708e+00 +2.6340e+00
961 0 +5.591223601e+03 +5.381343601e+03 +5.381343601e+03 +1.8059e+00 +6.7297e-01 -2.7125e+00 +2.0466e+00 -5.3494e-02 +1.7403e+00 +2.2157e+00 -2.0413e-01 -1.0930e+00 +2.6260e+00
1060 0 +5.052334374e+03 +4.842454374e+03 +4.842454374e+03 +2.2923e+00 +1.0231e+00 -1.8798e+00 +2.1792e+00 +2.0598e-01 +2.8426e+00 +2.2480e+00 +1.6017e-01 -1.0903e+00 +2.6042e+00
1107 0 +3.106021719e+03 +2.896141719e+03 +2.896141719e+03 +1.1984e+00 +5.8565e-01 -1.5887e+00 +1.7595e+00 +6.5606e-01 +2.1598e+00 +2.2632e+00 -7.2751e-02 -1.1370e+00 +2.5721e+00
1167 0 +2.247239343e+03 +2.037359343e+03 +2.037359343e+03 +1.0355e+00 +6.5417e-01 -1.8961e+00 +1.6259e+00 +1.7004e-01 +2.6867e+00 +2.2856e+00 -5.7918e-02 -1.1340e+00 +2.6092e+00
1172 0 +2.013428275e+03 +1.803548275e+03 +1.803548275e+03 +2.2837e+00 +1.1255e+00 -2.1224e+00 +1.9669e+00 +6.1244e-01 +2.5287e+00 +2.3993e+00 -1.1205e-01 -1.1350e+00 +2.6238e+00
1265 0 +1.472789526e+03 +1.262909526e+03 +1.262909526e+03 +1.6534e+00 +1.2467e+00 +5.3912e-01 +1.5458e+00 +1.0456e+00 +2.7326e+00 +2.3033e+00 -3.2093e-02 -1.0434e+00 +2.6026e+00
1507 0 +1.365528399e+03 +1.155648399e+03 +1.155648399e+03 +1.7723e+00 +1.1771e+00 -1.5629e+00 +9.4779e-01 +1.3591e+00 +2.5695e+00 +2.3313e+00 -1.0415e-01 -1.1198e+00 +2.5831e+00
1521 0 +1.082044633e+03 +8.721646329e+02 +8.721646329e+02 +2.8940e+00 +1.0564e+00 -7.0907e-01 +1.0568e+00 +1.9702e+00 +2.6710e+00 +2.2971e+00 -1.2014e-02 -1.1344e+00 +2.6126e+00
1660 0 +1.068672146e+03 +8.587921460e+02 +8.587921460e+02 +1.8127e+00 +9.0354e-01 -1.1573e+00 +7.4075e-01 +1.6432e+00 +2.7594e+00 +2.3047e+00 -1.4098e-02 -1.1205e+00 +2.6004e+00
