% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.025500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.343154790e+00 -9.420684521e+01 -9.420684521e+01 +5.9671e-01 -3.8264e-02 +7.4769e-01 +1.6230e+00 -1.3415e-01
6 0 +2.655540638e+00 -9.989445936e+01 -9.989445936e+01 +2.1092e-01 -1.0510e+00 +4.7570e-01 -5.0064e-01 -1.9169e-01
26 0 +2.387264204e+00 -1.001627358e+02 -1.001627358e+02 -6.6565e-02 +2.6263e-01 +7.2023e-01 -8.2093e-01 +1.0455e+00
76 0 +2.336251895e+00 -1.002137481e+02 -1.002137481e+02 +8.4690e-01 +2.1607e-02 +5.2190e-01 -7.8477e-01 -2.6059e-01
126 0 +6.066126193e-01 -1.019433874e+02 -1.019433874e+02 -1.0188e+00 -4.5080e-01 +1.4911e-01 +9.4736e-01 +1.1285e+00
401 0 +1.932992331e-01 -1.023567008e+02 -1.023567008e+02 -1.1290e-01 +1.6949e-01 -3.4229e-01 -2.7891e-01 -3.8509e-01
1051 0 +1.117473660e-01 -1.024382526e+02 -1.024382526e+02 -4.1243e-01 +2.4497e-01 -2.9363e-01 -2.0150e-01 +1.1571e-02
1101 0 +1.073090274e-01 -1.024426910e+02 -1.024426910e+02 -5.1728e-01 +2.6111e-01 -2.7448e-01 -1.6791e-01 +1.7329e-01
1226 0 +6.912304778e-02 -1.024808770e+02 -1.024808770e+02 -4.1273e-01 +2.4970e-01 -2.5154e-01 -1.8394e-01 +7.4907e-02
% f evaluations | g evaluations | best noise-free fitness - Fopt (7.169000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.523492134e+01 +8.692492134e+01 +8.692492134e+01 +5.9671e-01 -3.8264e-02 +7.4769e-01 +1.6230e+00 -1.3415e-01
2 0 +1.018039543e+01 +8.187039543e+01 +8.187039543e+01 -1.3414e-01 +1.6792e+00 +8.6743e-01 -3.6947e-01 +6.4256e-01
4 0 +1.015758259e+01 +8.184758259e+01 +8.184758259e+01 -4.6229e-01 -9.1283e-01 +4.1425e-01 -8.0802e-01 -1.3123e+00
6 0 +6.539542210e+00 +7.822954221e+01 +7.822954221e+01 +2.1092e-01 -1.0510e+00 +4.7570e-01 -5.0064e-01 -1.9169e-01
14 0 +6.330726106e+00 +7.802072611e+01 +7.802072611e+01 +1.4562e+00 +2.7990e-02 +1.1035e+00 +4.6164e-01 -5.4512e-01
19 0 +5.840938617e+00 +7.753093862e+01 +7.753093862e+01 +1.9708e-01 +1.0686e+00 -6.0205e-01 -2.2766e-01 -2.9211e-01
26 0 +1.491324751e+00 +7.318132475e+01 +7.318132475e+01 +4.0184e-01 +7.4453e-03 -3.7821e-01 +4.1512e-02 -1.3063e+00
176 0 +8.789241254e-01 +7.256892413e+01 +7.256892413e+01 -2.8657e-01 +2.3301e-01 -4.3843e-01 -6.6879e-01 -5.6846e-01
201 0 +4.914302133e-01 +7.218143021e+01 +7.218143021e+01 +3.3443e-01 +4.8865e-01 +7.3750e-02 +7.0667e-01 -7.0490e-01
426 0 +1.494434548e-01 +7.183944345e+01 +7.183944345e+01 -4.0730e-02 -6.0203e-02 -6.9108e-02 +1.4086e-01 -2.5697e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.140100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
