% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.098800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.881792436e+06 +3.881582556e+06 +3.881582556e+06 +5.9671e-01 -3.8264e-02 +7.4769e-01 +1.6230e+00 -1.3415e-01
2 0 +1.683626694e+06 +1.683416814e+06 +1.683416814e+06 -1.3414e-01 +1.6792e+00 +8.6743e-01 -3.6947e-01 +6.4256e-01
7 0 +1.022656255e+06 +1.022446375e+06 +1.022446375e+06 -5.0171e-01 +1.9523e+00 +8.6503e-02 -9.5771e-01 +9.2254e-01
11 0 +4.809329989e+05 +4.807231189e+05 +4.807231189e+05 +4.2408e-01 -2.8508e-01 -5.7692e-01 +7.1168e-01 +1.1310e+00
26 0 +1.979848873e+04 +1.958860873e+04 +1.958860873e+04 +1.2652e-01 -9.0992e-01 +6.9751e-01 +1.8930e+00 +1.7123e+00
167 0 +8.667052992e+03 +8.457172992e+03 +8.457172992e+03 +1.0684e+00 +3.4158e+00 +1.3147e+00 +2.4307e+00 +1.8405e+00
188 0 +6.845346972e+03 +6.635466972e+03 +6.635466972e+03 +3.2671e+00 +2.6045e+00 +1.4530e+00 +2.4087e+00 +1.7405e+00
194 0 +5.851661920e+03 +5.641781920e+03 +5.641781920e+03 +7.4123e-01 +2.3081e+00 +2.7539e+00 +2.2214e+00 +1.7142e+00
231 0 +3.995623057e+03 +3.785743057e+03 +3.785743057e+03 +6.2862e-01 +1.6771e+00 +3.4845e+00 +2.3740e+00 +1.8536e+00
332 0 +1.609298776e+03 +1.399418776e+03 +1.399418776e+03 -2.2715e+00 +4.9981e-01 +2.4056e+00 +2.4529e+00 +1.7877e+00
463 0 +8.196259376e+02 +6.097459376e+02 +6.097459376e+02 -1.4545e+00 +4.3154e-01 +2.7754e+00 +2.3307e+00 +1.7997e+00
553 0 +5.644201325e+02 +3.545401325e+02 +3.545401325e+02 -1.8502e+00 -3.7173e-01 +3.6660e+00 +2.3474e+00 +1.8070e+00
573 0 +4.234273400e+02 +2.135473400e+02 +2.135473400e+02 -1.8605e+00 +1.2317e+00 +3.0977e+00 +2.4500e+00 +1.7936e+00
574 0 +2.940191165e+02 +8.413911651e+01 +8.413911651e+01 -1.3987e+00 +6.9477e-01 +3.2685e+00 +2.3074e+00 +1.7790e+00
645 0 +2.161859366e+02 +6.305936561e+00 +6.305936561e+00 -1.0633e+00 +1.0934e+00 +3.2629e+00 +2.3300e+00 +1.7822e+00
