% f evaluations | g evaluations | best noise-free fitness - Fopt (1.026100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.631287466e+01 +1.489228747e+02 +1.489228747e+02 +5.9671e-01 -3.8264e-02
2 0 +4.505477692e+01 +1.476647769e+02 +1.476647769e+02 +7.4769e-01 +1.6230e+00
3 0 +4.214485060e+01 +1.447548506e+02 +1.447548506e+02 -1.3415e-01 -1.3414e-01
4 0 +2.878200260e+01 +1.313920026e+02 +1.313920026e+02 +1.6792e+00 +8.6743e-01
5 0 +1.717239982e+01 +1.197823998e+02 +1.197823998e+02 -3.6947e-01 +6.4256e-01
11 0 +5.524181880e+00 +1.081341819e+02 +1.081341819e+02 -7.3138e-01 +7.7474e-01
31 0 +1.746388421e+00 +1.043563884e+02 +1.043563884e+02 -9.8726e-01 +1.4986e+00
241 0 +1.502384591e+00 +1.041123846e+02 +1.041123846e+02 -7.3177e-01 +1.4612e+00
281 0 +1.260636848e+00 +1.038706368e+02 +1.038706368e+02 -7.3265e-01 +1.4625e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.330000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.081731619e+01 +1.241173162e+02 +1.241173162e+02 +5.9671e-01 -3.8264e-02
3 0 +2.603181522e+01 +1.193318152e+02 +1.193318152e+02 -1.3415e-01 -1.3414e-01
7 0 +9.368737627e+00 +1.026687376e+02 +1.026687376e+02 +3.4196e-01 -1.8133e+00
21 0 +8.032377290e+00 +1.013323773e+02 +1.013323773e+02 +1.1036e+00 +4.8634e-02
41 0 +6.748727287e+00 +1.000487273e+02 +1.000487273e+02 +1.0781e+00 -1.8981e-01
61 0 +1.797889778e+00 +9.509788978e+01 +9.509788978e+01 +1.4396e+00 -6.5441e-01
161 0 +1.318247319e+00 +9.461824732e+01 +9.461824732e+01 +1.3280e+00 -8.1035e-01
221 0 +1.115383326e+00 +9.441538333e+01 +9.441538333e+01 +1.0652e+00 -1.0241e+00
261 0 +8.335453217e-01 +9.413354532e+01 +9.413354532e+01 +1.1177e+00 -1.3582e+00
311 0 +6.110852305e-01 +9.391108523e+01 +9.391108523e+01 +1.1273e+00 -1.3832e+00
321 0 +5.729897063e-01 +9.387298971e+01 +9.387298971e+01 +1.1260e+00 -1.3798e+00
371 0 +5.110472504e-01 +9.381104725e+01 +9.381104725e+01 +1.0405e+00 -1.2725e+00
411 0 +4.029721191e-01 +9.370297212e+01 +9.370297212e+01 +1.0282e+00 -1.2430e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.364000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.229343414e+01 +5.593343414e+01 +5.593343414e+01 +5.9671e-01 -3.8264e-02
