% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.694000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.285945330e+02 +1.116545330e+02 +1.116545330e+02 +5.9671e-01 -3.8264e-02 +7.4769e-01 +1.6230e+00 -1.3415e-01 -1.3414e-01 +1.6792e+00 +8.6743e-01 -3.6947e-01 +6.4256e-01
4 0 +1.244974470e+02 +1.075574470e+02 +1.075574470e+02 -5.0171e-01 +1.9523e+00 +8.6503e-02 -9.5771e-01 +9.2254e-01 -1.1208e+00 +3.0886e-01 -1.8597e+00 -1.2282e+00 +2.9686e-01
5 0 +8.215471805e+01 +6.521471805e+01 +6.521471805e+01 +8.3847e-01 +2.7137e-01 -1.5648e-02 -2.0110e-01 -1.3785e+00 -6.1984e-01 -3.6064e-01 +1.1571e+00 +4.4362e-01 -1.6630e+00
8 0 +6.416805909e+01 +4.722805909e+01 +4.722805909e+01 +4.6140e-01 +1.6380e+00 +6.4174e-02 +1.6646e+00 -2.5197e+00 +9.2190e-01 +1.8705e-01 -1.9901e-01 +1.9176e-01 -1.8876e+00
43 0 +6.142466708e+01 +4.448466708e+01 +4.448466708e+01 +2.1607e+00 +1.8553e+00 -1.4896e-01 +1.0716e+00 +7.4538e-01 +1.4686e+00 -8.6492e-01 +7.8605e-01 +1.1584e+00 -1.6587e+00
52 0 +3.573242734e+01 +1.879242734e+01 +1.879242734e+01 +1.1987e+00 +1.8135e+00 -1.4478e+00 +2.5562e-01 -3.5923e-02 -5.0473e-01 +3.1634e-01 +1.5271e+00 +2.5669e-01 -3.1942e-01
142 0 +3.384258652e+01 +1.690258652e+01 +1.690258652e+01 +1.6919e+00 +2.0036e+00 +1.7685e+00 +3.0794e+00 +8.0225e-02 -1.9919e+00 +2.6301e+00 -8.3039e-02 -2.0648e+00 -1.3196e+00
151 0 +3.104971866e+01 +1.410971866e+01 +1.410971866e+01 +2.8621e+00 +2.1787e+00 -2.3183e+00 +1.3446e+00 +1.0144e+00 +1.2260e+00 +1.0995e+00 -2.7169e-02 -2.9861e+00 -4.5209e+00
153 0 +2.896181714e+01 +1.202181714e+01 +1.202181714e+01 +3.2318e+00 +3.6782e+00 -7.1706e-01 +5.9031e-01 -2.6996e+00 +3.6905e-01 -4.7960e-01 +1.0667e+00 -1.6732e+00 -3.7783e+00
170 0 +2.657054562e+01 +9.630545615e+00 +9.630545615e+00 +2.8984e+00 +1.8160e+00 -1.0239e-01 +1.2017e+00 +1.5024e+00 -2.3245e+00 +2.3671e+00 +1.5806e+00 -1.0207e+00 -1.5640e+00
