% f evaluations | g evaluations | best noise-free fitness - Fopt (1.026100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.660437975e+02 +2.686537975e+02 +2.686537975e+02 +5.9671e-01 -3.8264e-02 +7.4769e-01 +1.6230e+00 -1.3415e-01 -1.3414e-01 +1.6792e+00 +8.6743e-01 -3.6947e-01 +6.4256e-01
2 0 +1.622099313e+02 +2.648199313e+02 +2.648199313e+02 -3.6342e-01 -3.6573e-01 +3.4196e-01 -1.8133e+00 -1.6249e+00 -4.6229e-01 -9.1283e-01 +4.1425e-01 -8.0802e-01 -1.3123e+00
3 0 +1.616337172e+02 +2.642437172e+02 +2.642437172e+02 +1.5656e+00 -1.2578e-01 +1.6753e-01 -1.3247e+00 -4.4438e-01 +2.1092e-01 -1.0510e+00 +4.7570e-01 -5.0064e-01 -1.9169e-01
5 0 +1.396746580e+02 +2.422846580e+02 +2.422846580e+02 +8.3847e-01 +2.7137e-01 -1.5648e-02 -2.0110e-01 -1.3785e+00 -6.1984e-01 -3.6064e-01 +1.1571e+00 +4.4362e-01 -1.6630e+00
9 0 +1.244409204e+02 +2.270509204e+02 +2.270509204e+02 -1.1967e-01 +4.5711e-01 +1.5779e+00 -4.1827e-01 -7.0849e-01 -4.0176e-01 +1.0154e+00 +4.2875e-01 -4.2976e-01 +6.1327e-01
12 0 +8.816334265e+01 +1.907733426e+02 +1.907733426e+02 -1.8188e+00 +7.3486e-02 +1.6023e-01 +2.5632e+00 -9.2361e-02 +4.0155e-01 +6.5288e-02 -1.0687e+00 +1.2428e+00 +8.5193e-01
523 0 +8.315911231e+01 +1.857691123e+02 +1.857691123e+02 -8.9224e-01 -1.0080e+00 -3.9570e-01 +1.7953e+00 -4.3563e-01 +1.6690e+00 +1.4640e+00 +2.2326e-01 +8.6250e-01 +1.4118e-01
655 0 +7.587364548e+01 +1.784836455e+02 +1.784836455e+02 -1.3363e+00 +4.0554e-01 -5.8850e-01 +1.5490e+00 -2.1204e+00 +2.3696e+00 +1.3448e+00 -1.2841e+00 +3.7144e-01 +2.4819e+00
684 0 +6.615829385e+01 +1.687682939e+02 +1.687682939e+02 -1.1160e+00 +1.9456e-01 -2.2861e+00 +2.4019e+00 -8.4750e-01 +1.3023e+00 +5.3600e-01 +5.7092e-01 +6.6877e-01 +9.6950e-01
1014 0 +6.529248226e+01 +1.679024823e+02 +1.679024823e+02 -1.9194e+00 -2.3771e+00 -7.7337e-01 +2.0940e+00 -1.5672e+00 +8.5606e-01 +2.7657e+00 -1.3495e+00 +1.3044e+00 +1.5677e+00
1055 0 +5.178771754e+01 +1.543977175e+02 +1.543977175e+02 -2.1800e+00 -1.8582e+00 -1.3516e+00 +1.9733e+00 -1.0634e+00 +1.6728e+00 +1.9836e+00 -1.8856e+00 +2.0674e+00 +2.0605e+00
