% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.984910205e+02 +1.298491020e+03 +1.298491020e+03 +5.9671e-01 -3.8264e-02 +7.4769e-01 +1.6230e+00 -1.3415e-01 -1.3414e-01 +1.6792e+00 +8.6743e-01 -3.6947e-01 +6.4256e-01
4 0 +2.938053637e+02 +1.293805364e+03 +1.293805364e+03 -5.0171e-01 +1.9523e+00 +8.6503e-02 -9.5771e-01 +9.2254e-01 -1.1208e+00 +3.0886e-01 -1.8597e+00 -1.2282e+00 +2.9686e-01
5 0 +2.686715148e+02 +1.268671515e+03 +1.268671515e+03 +8.3847e-01 +2.7137e-01 -1.5648e-02 -2.0110e-01 -1.3785e+00 -6.1984e-01 -3.6064e-01 +1.1571e+00 +4.4362e-01 -1.6630e+00
6 0 +2.376751905e+02 +1.237675191e+03 +1.237675191e+03 +4.2408e-01 -2.8508e-01 -5.7692e-01 +7.1168e-01 +1.1310e+00 +1.0313e+00 -7.3922e-01 -2.0921e-01 +4.3126e-01 +1.0755e+00
40 0 +2.070141682e+02 +1.207014168e+03 +1.207014168e+03 -7.9841e-01 +5.9192e-01 -1.2202e+00 +1.9315e+00 +1.2794e+00 -3.6918e-01 -1.6131e+00 +1.4539e+00 -1.4540e-02 +1.3378e+00
51 0 +1.984776490e+02 +1.198477649e+03 +1.198477649e+03 +8.0960e-01 +8.5026e-01 +8.8875e-01 +1.8835e+00 +2.2790e+00 -2.5659e+00 -3.9298e-01 +9.1192e-01 +7.5335e-01 +1.0600e+00
53 0 +1.948660038e+02 +1.194866004e+03 +1.194866004e+03 -7.0362e-01 +1.2265e-01 -1.1179e+00 +1.1024e+00 +6.8279e-01 -1.9423e+00 -2.0222e+00 +1.7622e+00 +3.8609e-01 +5.6977e-01
54 0 +1.793783597e+02 +1.179378360e+03 +1.179378360e+03 +4.9930e-01 +1.1863e+00 +1.6022e+00 +8.6512e-01 +1.0324e+00 -1.3374e+00 -1.2137e+00 -6.0586e-01 +5.0219e-01 +1.3175e-01
106 0 +1.354744455e+02 +1.135474446e+03 +1.135474446e+03 -1.0627e+00 +2.7165e+00 +1.0281e+00 +1.7657e+00 +2.4555e+00 -1.7917e+00 -2.0080e+00 +5.3001e-01 -1.4070e+00 -4.2131e-01
120 0 +1.282309724e+02 +1.128230972e+03 +1.128230972e+03 -5.7516e-01 -2.2796e-01 +2.5356e+00 +3.3020e+00 +1.4802e+00 -2.1354e+00 -2.5464e+00 +8.6512e-01 +8.2621e-01 -2.9044e-01
254 0 +1.102255593e+02 +1.110225559e+03 +1.110225559e+03 -1.2058e+00 +1.7183e+00 +1.4283e+00 +3.8984e+00 +3.2552e+00 -3.7479e+00 -2.0032e+00 +4.9202e-01 -1.9186e+00 -1.1231e+00
354 0 +1.097279557e+02 +1.109727956e+03 +1.109727956e+03 -4.7605e+00 +1.7610e+00 +2.4594e+00 +3.3759e+00 -5.0056e-01 -4.9933e+00 -1.8394e+00 +6.3957e-01 -1.2395e+00 -8.8076e-01
362 0 +1.086970050e+02 +1.108697005e+03 +1.108697005e+03 -2.1021e+00 +1.8084e+00 +7.7738e-01 +3.4393e+00 -4.3698e-02 -3.1252e+00 -9.1679e-01 +3.1069e+00 -2.9458e+00 -1.4311e+00
363 0 +1.073269549e+02 +1.107326955e+03 +1.107326955e+03 -2.5916e+00 +3.3947e+00 +3.3258e+00 +2.7771e+00 +2.7227e+00 -2.3137e+00 -2.1825e+00 +1.9045e+00 -2.4351e+00 -4.5684e-01
408 0 +1.072480827e+02 +1.107248083e+03 +1.107248083e+03 -1.2893e+00 +2.4408e+00 +3.4544e+00 +3.3263e+00 +1.5516e+00 -3.6983e+00 -1.1453e+00 +5.4754e-01 -1.0531e+00 -2.7464e+00
411 0 +9.545650901e+01 +1.095456509e+03 +1.095456509e+03 -1.0371e+00 +9.2814e-01 +2.5631e+00 +2.6016e+00 +2.4751e+00 -1.0902e+00 -1.6396e+00 +1.1465e+00 -2.0642e+00 -4.5531e-01
479 0 +8.719003672e+01 +1.087190037e+03 +1.087190037e+03 -1.5464e+00 +2.4110e+00 +3.4242e+00 +3.5544e+00 +5.3580e-01 -1.5590e+00 -2.1883e+00 +9.1927e-01 -2.9075e+00 +8.1213e-01
